This data set is used in CMSE 201 Section 004
IDX TYPE X Y Z VX VY VZ
113193 2 15.9278 6.36797 15.1307 -0.273268 0.0702726 0.0564095 
101190 2 13.6506 5.26268 19.9805 0.203704 -0.54377 -0.155534 
104829 2 14.0404 5.21028 17.4255 -0.0559526 0.181881 -0.264255 
103994 2 13.1643 8.16246 15.5182 -0.240851 0.473527 0.0129794 
103558 2 15.0518 6.8477 17.8289 0.129306 0.057316 0.0441505 
103918 2 15.7332 8.4336 15.6833 0.306486 -0.607903 0.180467 
113631 2 14.5704 8.33873 15.2032 -0.392686 0.596161 0.171495 
111605 2 15.7707 6.20787 19.6505 -0.405841 0.159973 0.433596 
105204 2 15.6631 9.85716 16.1092 -0.17574 0.501784 0.341757 
96239 2 13.8963 9.66937 18.3676 -0.0819738 0.241382 -0.194038 
114596 2 15.5018 8.81132 18.4533 0.0555799 0.384715 0.702235 
102696 2 13.0985 7.66451 16.2323 0.0866942 0.385421 -0.279536 
110901 2 15.6303 8.18642 16.103 0.110082 0.436619 0.421709 
109010 2 14.3201 9.76218 18.652 0.295957 0.130464 0.180921 
109509 2 15.9964 6.59845 18.8773 -0.192723 0.475789 -0.183829 
106732 2 15.323 6.21274 18.4432 -0.0212901 0.599723 0.352673 
98519 2 13.4011 8.71666 19.4068 -0.252549 0.331155 0.569494 
98647 2 14.7721 5.35132 19.0482 -0.111009 0.730788 0.340637 
96117 2 13.161 7.8392 17.1682 0.446516 0.156496 -0.239289 
113632 2 14.2469 9.45543 15.7565 -0.291916 0.224149 0.000696664 
101551 2 15.7809 5.64402 15.8532 0.0735553 0.0207465 0.0248848 
112027 2 13.8864 8.24237 19.3368 0.436102 0.0125035 -0.458344 
114251 2 14.0887 6.64536 15.2402 0.371491 0.258609 0.110558 
101870 2 13.8459 9.76704 19.2757 -0.08127 0.255196 0.448391 
106862 2 14.6249 9.11233 17.2565 -0.244757 0.328356 0.241729 
114799 2 14.8981 8.96459 16.2998 0.0511133 0.603387 -0.555643 
102637 2 15.1528 9.18017 19.1074 0.149307 0.266445 -0.513213 
104830 2 13.9033 6.43971 17.2131 -0.120497 0.0197079 0.229887 
98520 2 13.7157 6.78017 19.2628 -0.325338 -0.260296 0.0929239 
103993 2 13.0869 9.15021 15.6113 0.493001 0.0863349 -0.219549 
114977 2 14.0777 5.00709 17.0162 0.193625 0.374499 0.334633 
102890 2 15.2992 5.37087 24.6243 -0.0966299 -0.0784669 -0.21731 
103681 2 13.2433 7.97433 23.0096 0.800489 0.168006 -0.151303 
96985 2 13.4302 9.62816 23.4306 -0.221827 -0.433361 -0.264967 
98457 2 14.524 9.24096 22.7603 -0.463764 -0.156382 0.373555 
96320 2 13.5548 6.55989 22.072 -0.304697 -0.162216 -0.1632 
111636 2 13.8243 9.70453 22.024 0.419336 -0.0141659 0.634388 
96522 2 13.4704 5.02094 23.3247 -0.0271058 0.126325 0.37381 
107810 2 14.035 6.36804 20.2066 0.302414 -0.0052303 -0.423902 
111740 2 15.6921 8.66302 24.2678 0.0284854 -0.28871 -0.145607 
97138 2 13.5975 6.74967 20.1562 -0.576239 0.855412 0.206225 
108918 2 13.4323 6.14748 22.5475 0.198256 0.560467 0.0567702 
103371 2 15.202 9.78718 23.8583 0.623933 0.448738 -0.307379 
96319 2 14.331 5.33848 21.8852 -0.140902 0.79642 -0.179185 
102889 2 14.641 7.46829 24.5032 -0.116908 0.219734 -0.348183 
101237 2 15.8491 6.7743 22.1938 0.633607 0.390591 -0.130495 
106042 2 14.129 5.71246 21.1697 -0.0670951 0.325604 0.491902 
104808 2 14.9334 9.55983 21.6394 0.212242 0.139527 0.0451596 
101636 2 15.1862 8.66461 23.7643 -0.388651 0.000587995 0.341171 
101189 2 13.4224 7.21945 20.1043 0.376457 0.21886 0.528554 
104807 2 15.3898 7.57086 21.5765 -0.295497 0.571878 0.537024 
108004 2 13.3515 5.27676 20.09 0.84023 0.647923 -0.0125791 
98342 2 13.1583 5.37302 23.3294 -0.0749774 0.452948 0.225566 
97991 2 14.9571 9.47459 21.2295 0.102177 0.108373 0.0657184 
109291 2 14.133 9.40061 22.1825 0.0587515 -0.443249 0.0442715 
99441 2 15.9747 5.04909 20.9013 0.226746 -0.253983 -0.296931 
108917 2 13.4201 7.77128 22.3631 0.31689 0.153568 -0.0910913 
106366 2 14.9799 7.0132 22.0217 -0.0450825 0.259965 -0.229632 
102431 2 13.0432 9.84575 22.4638 0.438507 0.020571 0.388468 
113766 2 13.1417 7.18454 23.9164 0.131746 0.273663 0.29614 
101273 2 14.6296 8.5422 24.675 0.281383 0.441697 0.281097 
98964 2 15.3975 5.34276 23.2309 0.0931519 -0.309652 -0.391973 
96986 2 14.2558 7.70516 23.2465 -0.418548 0.490658 0.160224 
101635 2 15.3589 7.95293 24.8119 -0.688435 0.230849 0.055427 
97137 2 13.9996 6.20358 20.6354 -0.388935 0.310305 0.0591014 
101274 2 14.5718 6.66126 24.712 0.0484314 0.105902 -0.0471408 
106365 2 14.7542 7.04989 23.2011 0.429635 0.387415 0.236281 
103454 2 14.8572 9.37375 21.2101 -0.171454 -0.0975859 -0.142231 
100978 2 15.9326 5.69325 22.3528 -0.354194 0.544553 -0.181986 
109292 2 14.5348 7.32619 22.5196 0.176095 0.868854 0.188317 
98077 2 15.5866 9.9784 23.4644 -0.0199009 0.423936 -0.227893 
101238 2 15.4949 6.87486 22.7981 0.207828 0.273801 0.129007 
107317 2 15.4636 9.89355 24.1521 -0.17215 -0.0415422 -0.574989 
103372 2 15.9707 7.7109 24.0001 0.268763 0.252951 0.648116 
112660 2 15.2586 5.72912 24.2247 -0.424213 0.300206 0.19908 
113112 2 13.5643 6.71054 23.8696 0.384769 0.88231 -0.675353 
107809 2 13.3111 8.22022 20.6889 0.421689 0.0946705 -0.00383521 
101406 2 14.0517 7.58019 29.539 -0.14066 0.25497 0.485383 
109743 2 14.104 7.4313 26.1547 -0.455418 1.02505 0.122418 
103066 2 13.1782 5.57659 25.8248 0.215541 -0.390995 0.0825646 
113711 2 13.3854 7.51197 26.5012 0.422542 0.360142 0.157821 
114867 2 14.2992 6.7746 27.7981 0.562146 0.281583 -0.431294 
112090 2 13.2015 7.77756 27.1687 0.11284 -0.0503847 -0.518204 
104076 2 13.0979 7.84019 29.8518 0.18799 0.671868 0.198144 
108443 2 13.6851 5.85127 27.4969 -0.18872 0.11112 0.176616 
113873 2 14.8249 9.12118 29.2195 0.217271 -0.0694138 -0.0967127 
101405 2 13.4997 9.63128 29.7848 0.0447536 -0.171408 -0.00258748 
114873 2 13.1394 5.76295 25.7158 0.157038 0.614536 -0.20746 
111467 2 14.5156 5.1751 29.9847 -0.085609 0.365576 -0.231605 
106355 2 14.6039 7.98772 27.6843 0.0213708 0.261412 0.373139 
105765 2 15.4755 8.17454 25.6919 -0.0298398 0.130545 0.200762 
103037 2 15.1687 9.85588 26.6734 0.490382 0.0865943 -0.222529 
106543 2 15.574 7.36581 25.4644 0.627412 0.463742 0.0357893 
112853 2 14.5313 9.85556 25.0822 -0.0292922 0.476809 -0.0795811 
108417 2 15.292 9.81575 26.5035 -0.0668728 0.0911879 -0.281157 
102676 2 14.7153 6.38141 28.116 -0.345305 0.428625 0.545633 
106193 2 15.2284 9.84902 27.1759 0.264741 0.489448 -0.148213 
110518 2 14.688 8.47102 29.1801 0.047984 0.828709 0.0828438 
107906 2 13.8606 7.25825 25.0083 -0.141153 0.155955 -0.581746 
97091 2 14.4903 5.15016 28.383 -0.222342 0.0697745 0.518217 
102392 2 15.8141 8.49931 26.8068 0.0790731 0.135707 -0.177996 
109744 2 14.6849 7.29859 25.6159 -0.0262993 0.0463837 0.08194 
101504 2 13.1026 6.59757 26.0324 -0.113069 0.309835 -0.0225713 
106487 2 14.6287 6.94284 27.8698 -0.10716 0.161083 0.0587963 
107905 2 13.8028 9.02078 25.988 0.0111154 0.156986 0.0349155 
107120 2 15.6931 7.31538 29.5847 0.00432216 -0.293243 -0.0828881 
104456 2 14.7154 9.33797 26.2287 -0.0622278 -0.133169 0.464486 
106488 2 14.5105 8.52781 28.2997 -0.586758 0.133149 0.0727188 
108801 2 13.6817 9.52523 25.5443 0.213592 0.141159 0.00854532 
106544 2 15.8888 5.37438 26.2212 -0.21687 -0.0656514 -0.488853 
109310 2 15.8633 6.52987 26.9478 0.454471 0.178787 -0.186151 
104455 2 14.1173 8.43718 25.8301 -0.38501 0.343794 0.0914372 
105971 2 14.0881 5.6005 28.151 -0.0988953 -0.396305 0.199354 
102526 2 13.0514 5.21847 25.3386 -0.323613 0.46887 -0.424859 
98361 2 14.1626 5.08341 25.8622 0.391265 0.23719 0.164312 
108444 2 13.523 7.01635 28.3832 0.310751 0.132783 0.0960819 
96193 2 13.3096 9.8888 26.8006 0.13374 -0.358365 0.184184 
107119 2 15.7976 9.35751 29.9789 -0.0332313 0.802527 -0.442896 
113255 2 14.9993 7.90669 28.9477 0.217434 0.99691 0.100339 
97742 2 13.0687 7.53268 26.0313 -0.111926 -0.42062 -0.126121 
96767 2 14.0198 8.40484 25.6604 -0.16784 -0.683125 -0.564579 
111468 2 14.5724 6.33048 29.6803 -0.0160881 0.144482 0.170522 
97741 2 13.1825 7.89197 27.172 -0.281908 0.383601 0.135415 
111817 2 15.5984 5.42879 27.691 0.301577 0.278409 0.0859571 
111845 2 14.4529 5.84096 29.3332 0.216526 0.262958 0.312939 
106194 2 15.217 8.30942 26.5918 0.228539 0.105396 -0.373368 
114868 2 14.387 6.77383 29.0179 -0.00746371 -0.0317768 0.205248 
102675 2 13.9477 8.42718 27.9252 -0.893075 0.195743 -0.350292 
105766 2 15.3568 9.40955 26.3396 0.702355 0.264299 0.323196 
108802 2 14.5554 7.62671 25.5376 -0.183744 0.417869 0.0227724 
110517 2 15.233 6.36584 28.608 -0.205357 0.573019 -0.267655 
113256 2 15.8408 5.90584 28.4194 0.330451 0.100669 -0.21334 
105259 2 15.045 9.47924 27.9817 -0.401895 0.29528 0.27013 
104738 2 15.7256 7.99282 26.8673 0.0233394 0.133946 0.523184 
110529 2 13.1203 9.52592 30.9926 0.464511 0.282576 0.115584 
107675 2 14.4357 5.26998 31.9584 0.0414455 -0.768658 0.139546 
110368 2 15.2762 6.62681 32.4714 -0.0312125 0.139331 0.507495 
106938 2 15.0108 7.40038 34.8074 -0.279017 0.529556 0.175487 
98252 2 14.5022 7.01393 32.547 0.016448 0.518384 -0.412727 
114846 2 14.9784 5.52867 30.1164 0.407077 -0.119273 0.342877 
102509 2 15.9339 8.3384 31.6887 -0.0601058 0.84469 -0.0250001 
109641 2 13.0873 5.72757 32.7021 -0.225713 0.337275 0.067657 
101817 2 13.4812 7.07731 32.0539 0.207539 0.85854 -0.125044 
99619 2 14.239 7.05273 33.5826 0.00748485 0.509224 0.0123756 
96760 2 14.5681 9.69426 30.2975 0.00514869 0.651403 -0.20216 
103086 2 15.6806 7.82225 34.5653 -0.0929763 0.305709 0.0646981 
103919 2 15.7632 9.41999 33.0191 0.197985 -0.0154896 0.451012 
103920 2 15.6302 9.23294 34.383 -0.233057 -0.15987 -0.304823 
105053 2 13.2123 6.01474 30.9639 0.493348 0.300561 -0.536248 
99216 2 14.0706 5.51524 30.0055 -0.177668 0.142484 0.172957 
101818 2 13.657 6.6356 31.4127 0.378826 0.241009 -0.313841 
109233 2 15.9954 9.68042 34.0631 0.185349 0.256395 0.163129 
101893 2 15.7044 6.83576 30.0642 -0.0151813 0.480675 -0.848265 
98343 2 13.5499 9.31912 33.6292 -0.408102 0.12322 -0.110878 
104090 2 15.4174 7.4552 31.8118 0.205998 0.183319 0.0128592 
111021 2 14.6894 6.74551 30.5851 -0.573742 -0.254448 -0.463611 
113264 2 15.2605 8.37258 34.869 0.366281 -0.477555 0.124333 
102361 2 15.1646 5.06379 32.4142 0.286799 0.450092 -0.225583 
97568 2 14.0555 5.98443 34.5337 0.124045 0.595707 -0.206421 
107512 2 13.4224 9.6394 33.5398 0.000246446 -0.00725002 -0.0905169 
113394 2 15.3599 7.72686 30.667 -0.530765 -0.0536192 -0.280367 
109410 2 14.594 5.69278 32.3412 -0.166646 -0.0649793 -0.301052 
104257 2 13.9132 9.32119 33.4387 0.141815 -0.0573035 -0.203816 
111702 2 15.8432 7.71217 30.6351 -0.384902 -0.0408472 0.180575 
102866 2 14.0641 6.58048 32.4013 -0.0246524 0.235791 -0.0568467 
98010 2 15.8356 5.27952 32.9208 0.122652 0.238881 -0.187843 
110456 2 13.0137 9.03281 30.963 -0.278232 -0.387141 -0.144827 
109642 2 13.1467 6.73085 32.6391 -0.0762145 0.0910006 -0.0733568 
106768 2 14.8821 6.89889 32.4052 0.389819 0.302561 0.260063 
107511 2 13.6113 7.96733 34.0154 0.0283205 0.0202545 -0.319601 
99238 2 15.0452 6.75311 33.9448 -0.0589989 0.305761 -0.420207 
110530 2 13.7154 9.29108 31.0116 0.804371 0.588686 0.183245 
111701 2 15.8673 7.65827 32.0449 0.364243 0.401156 0.070083 
109409 2 14.9199 6.22059 31.5773 -0.328299 0.24589 0.0369576 
109679 2 14.3702 5.39558 31.4057 0.75653 0.749902 -0.0118751 
113393 2 15.3414 5.97606 30.2578 -0.0588027 -0.0722947 0.339566 
108979 2 13.938 5.5807 32.2844 -0.304596 0.295323 0.275474 
108980 2 14.2727 6.03141 31.2491 0.0646046 0.0925827 0.315641 
105568 2 13.6593 9.94474 32.8046 -0.134378 0.0200745 0.375205 
103085 2 15.5131 9.83889 34.2159 -0.418806 0.204693 -0.376 
99777 2 14.715 6.37718 34.9725 0.107084 0.123555 -0.361236 
104089 2 14.8043 9.4574 31.2635 0.0917815 0.283931 0.190949 
112990 2 14.8265 5.91434 31.4298 0.00422686 0.277005 -0.447252 
106581 2 15.7735 7.0567 32.0693 0.43166 0.500408 0.0865654 
98251 2 14.5352 8.34033 31.4147 0.0686462 0.793831 0.223946 
98686 2 13.189 7.27472 33.2578 -0.193724 0.643146 0.0644594 
96929 2 13.6887 7.17863 34.1473 -0.0325606 -0.0914995 0.0902093 
100695 2 15.1111 9.85906 33.9049 -0.190137 0.724998 0.775157 
99778 2 14.4547 8.45514 34.8608 -0.531052 0.138587 -0.47879 
101734 2 15.4579 9.74146 31.2968 0.396377 0.362311 0.446611 
107023 2 14.8239 9.32219 33.678 -0.191366 1.08934 -0.112953 
96930 2 14.3172 5.18797 34.1644 0.251273 0.539055 -0.0514282 
112414 2 14.6947 6.44746 31.4522 0.109136 0.321251 0.157695 
106807 2 15.681 8.55789 32.57 -0.261531 0.0122515 -0.517791 
104075 2 13.3445 8.99833 30.2199 0.0534599 0.523202 0.11743 
101733 2 15.7862 7.97728 31.8544 0.391057 0.439636 -0.590962 
102865 2 13.8928 8.44877 32.5128 0.27289 -0.0700081 -0.139516 
107024 2 15.0617 7.28948 33.7816 0.0780068 0.0358964 0.175323 
112413 2 13.9775 7.42824 31.8357 -0.0315732 0.376178 0.0285834 
111838 2 15.4043 9.13035 38.4693 -0.010577 0.136944 -0.0596976 
110745 2 15.2454 7.90934 37.2429 -0.741531 0.180398 -0.0839277 
103441 2 15.7126 8.44445 36.8089 -0.157472 0.393657 -0.0258906 
101131 2 14.5923 8.66974 39.5857 -0.287778 0.231425 0.563091 
103947 2 15.996 7.22108 37.7656 -0.00770365 0.174783 0.206996 
105979 2 15.763 9.86218 36.3585 0.147549 0.609226 -0.18189 
110746 2 15.3987 5.86911 36.9632 0.317556 0.322079 0.4418 
105379 2 14.9515 5.06641 37.7522 0.562538 -0.143526 -0.0877643 
101810 2 13.8707 6.09777 37.2323 0.146226 -0.0311414 0.027144 
101809 2 13.4954 7.91354 37.1544 0.425191 -0.260762 -0.00735484 
101148 2 14.113 7.99103 39.0241 -0.0660693 -0.344629 0.399873 
106937 2 14.6625 8.61354 35.1989 0.0318888 0.180378 0.249881 
106982 2 13.7659 9.36082 36.2542 -0.201689 0.200667 0.00352389 
109507 2 13.4792 9.08068 37.5698 0.294424 0.228139 -0.407319 
101132 2 15.1919 6.67511 39.4099 0.660972 0.307097 -0.408221 
102852 2 13.7366 7.41296 39.6006 -0.0526202 0.417968 -0.222143 
108576 2 13.5431 8.49718 35.3169 -0.11951 0.90664 0.115599 
99516 2 15.9547 8.95557 36.0441 -0.160452 0.483242 0.285017 
106926 2 14.9615 9.50514 37.1699 0.590156 0.250687 -0.174811 
111381 2 14.6583 8.88298 37.6066 -0.31358 0.0454277 0.371895 
101994 2 15.6422 6.75526 35.9342 0.228239 0.247977 0.0603605 
100939 2 13.6611 7.72141 39.2263 0.00354389 -0.335148 0.196255 
97681 2 15.9942 8.25226 35.6717 0.163068 0.711547 0.0139465 
106981 2 13.6292 7.90681 36.6595 -0.0452504 0.520508 -0.130393 
110943 2 13.2458 7.21498 36.4841 -0.0846509 0.414178 -0.0218964 
103049 2 13.6312 8.36491 37.6293 0.688787 0.200653 -0.00585148 
96397 2 15.4819 6.52604 39.6063 -0.602752 0.25976 0.285895 
101465 2 14.3472 9.61101 35.0809 0.196928 0.513561 0.246177 
112590 2 14.7085 9.28165 35.7197 -0.387447 0.615333 0.0154327 
99052 2 14.0686 7.11656 37.5458 -0.0717716 -0.261036 -0.0363716 
99226 2 14.0523 5.33895 35.7554 -0.309914 0.128824 -0.0869386 
108575 2 14.2317 6.65276 36.3098 0.249639 0.403734 0.15094 
102523 2 15.5778 8.571 37.587 0.00463118 0.15509 0.390008 
110864 2 13.8151 7.38553 37.8802 -0.11158 0.627837 0.364112 
97930 2 13.2149 5.90051 39.0308 -0.149304 0.64329 0.583646 
103088 2 14.678 7.60329 38.0017 -0.0255685 0.170137 0.448965 
102561 2 14.2836 7.30918 35.4781 -0.023162 0.280815 0.338731 
97682 2 15.6615 7.62734 36.6978 0.134593 0.201911 0.956045 
110863 2 14.6546 7.43519 37.9962 0.00199949 0.287796 0.587787 
99253 2 14.2609 9.91447 39.2785 -0.447883 -0.378574 -0.62311 
108259 2 15.2809 9.0578 37.9223 0.0982088 0.758451 -0.398871 
102328 2 14.2557 6.37996 37.959 0.478161 0.128216 0.273025 
102327 2 14.1769 8.01891 38.5145 0.634534 -0.218208 -0.107336 
102562 2 14.6462 5.38054 35.1628 -0.0555716 0.583714 -0.0148712 
97567 2 13.76 7.79049 35.4795 -0.00269967 0.371581 -0.621354 
106717 2 13.1961 9.17178 35.6861 0.29949 -0.190441 -1.10071 
114844 2 13.9949 6.08134 38.1359 0.302996 0.535831 -0.141388 
103087 2 14.7175 8.74056 38.7052 -0.167028 0.568483 0.0691731 
113084 2 14.8294 5.68712 38.5116 0.146965 -0.147566 0.478316 
111244 2 15.1536 5.30297 38.9157 -0.163375 0.732395 0.185327 
100000 2 13.488 5.4451 39.7886 -0.0575209 0.30614 0.348016 
97530 2 14.4285 7.49714 39.9865 -0.168598 -0.202494 -0.50636 
99051 2 14.6497 6.95298 37.2594 0.118697 0.0709841 0.246707 
101147 2 13.6588 7.304 39.0051 0.132951 0.362985 -0.552197 
111243 2 14.8076 6.21791 38.5574 0.659421 0.317877 -0.24866 
100160 2 13.4035 5.87538 36.0758 -0.44908 -0.323954 0.0936455 
99515 2 15.7509 9.43397 36.5034 0.0769821 0.044476 -0.155546 
113728 2 13.0047 9.13074 38.4189 -0.0565081 0.289314 0.384365 
98795 2 13.8661 9.06846 36.8863 0.671192 0.352574 0.176901 
102705 2 15.6379 7.86365 37.8322 -0.356652 0.253211 -0.129221 
103653 2 14.4848 9.24646 39.9342 0.364575 0.0763399 -0.123476 
111837 2 15.9991 7.19103 38.3482 0.319643 0.439677 -0.294535 
114778 2 13.38 14.1888 2.74729 -0.111267 0.0134194 0.181311 
112018 2 13.6089 14.5424 1.29737 0.323108 0.485815 -0.0218441 
114777 2 13.8977 13.4477 3.4445 0.0585378 0.315298 0.181451 
114673 2 13.4193 12.2644 3.24415 -0.454738 -0.00123845 0.44922 
98487 2 15.228 14.1197 2.77714 0.178842 0.129345 -0.181333 
97022 2 14.5304 10.8845 4.57939 0.0885111 0.969308 0.17303 
113407 2 13.9609 11.1362 2.62467 0.320257 -0.0157738 0.0546243 
108524 2 15.8676 13.4867 2.10615 -0.464131 0.0269353 0.107298 
101857 2 14.6483 14.4595 3.38684 -0.436813 0.0348491 0.138601 
108869 2 15.4304 11.2244 1.32018 0.40004 -0.0436049 -0.45499 
104009 2 13.7607 11.2521 2.37555 -0.0801561 0.339065 -0.35603 
102530 2 13.1118 10.621 1.52002 0.513217 -0.014702 -0.629307 
106319 2 13.3891 10.1636 1.35114 -0.278255 0.224334 -0.229648 
102411 2 14.5873 13.2113 1.66506 -0.155741 -0.067351 0.119546 
98488 2 15.3095 12.3257 3.28769 0.129221 0.256518 0.124856 
98889 2 15.4817 11.4357 0.55156 0.0508271 0.475479 0.114882 
109377 2 14.877 13.3106 2.72046 -0.0614998 0.138601 -0.290772 
99258 2 13.6904 11.1157 1.1065 0.622901 0.55107 -0.18255 
114850 2 15.3375 14.3102 0.233624 -0.262199 -0.192272 0.220661 
114674 2 13.8864 11.1261 3.17239 0.33021 -0.439655 0.14299 
97019 2 13.3305 13.5165 3.40457 -0.0889227 0.535887 0.125019 
110191 2 15.3779 13.6059 4.98406 0.565063 -0.0867568 -0.780264 
113408 2 13.736 13.2844 2.71281 -0.119557 0.17955 0.343564 
104034 2 15.2493 14.8682 0.0350119 0.648787 0.0201449 -0.0328964 
102090 2 15.1357 14.7512 1.93526 0.14137 -0.237485 -0.0620179 
98482 2 14.1582 12.9879 0.402236 0.117648 0.411557 0.244143 
99674 2 13.9463 10.5556 4.65428 -0.0528593 -0.0418031 0.0395343 
114984 2 14.3001 10.9146 4.93181 -0.193713 0.57393 0.0390743 
109963 2 14.9895 14.5758 0.873217 -0.415363 -0.0125292 0.203518 
105437 2 14.5193 14.0536 2.53802 0.810581 0.201163 0.0225535 
108523 2 15.3023 14.0699 2.36919 0.00814009 0.417163 0.119135 
102176 2 14.606 12.4315 1.89501 0.179623 0.467913 -0.162001 
112017 2 13.8297 13.5856 1.15937 0.262893 0.303183 0.132368 
115034 2 14.8694 14.8796 2.0792 0.0239566 0.235688 -0.0539683 
98481 2 14.4759 10.9488 0.569674 0.183092 0.674443 0.544925 
102602 2 15.9115 14.1867 2.9947 -0.0203338 0.0891236 -0.45108 
107759 2 14.2238 14.109 3.80312 0.399775 0.306759 0.0873892 
111361 2 15.8984 12.572 1.97911 0.133414 0.0779766 -0.109409 
102175 2 15.2591 10.4051 1.83234 0.261059 0.124844 -0.0844103 
97330 2 14.0567 11.0215 4.05573 -0.456455 0.596903 -0.176343 
97020 2 13.2623 13.248 2.59029 -0.390172 0.148652 0.217425 
111362 2 15.7613 13.168 2.5325 -0.184169 0.674404 -0.586115 
102089 2 15.1138 12.7512 1.86433 0.245809 0.303659 0.107323 
106464 2 15.324 11.7649 3.40786 0.216671 -0.132779 0.0916119 
109378 2 14.3676 13.2924 2.82778 -0.595739 0.149463 0.660636 
108484 2 15.352 11.8885 0.891943 0.00294872 -0.0598335 -0.51265 
106320 2 13.3552 12.0309 1.12392 -0.433943 0.66664 0.5075 
106235 2 15.7517 12.5578 4.01117 -0.623309 -0.121527 0.495208 
112576 2 15.0083 14.4976 4.25547 0.352632 0.0466314 0.146501 
97329 2 14.7061 12.0632 4.32051 -0.212568 -0.103886 -0.17615 
97406 2 15.8845 13.1106 1.84136 0.207898 0.202899 -0.157282 
113116 2 14.1942 10.2476 4.8518 0.0856952 -0.477314 0.0148831 
110609 2 15.208 14.5974 4.05803 -0.27131 0.410143 -0.127773 
96611 2 14.1091 10.9097 4.95904 -0.0727098 0.400224 0.512035 
99673 2 13.8673 10.2396 4.30766 -0.0442586 0.460629 0.264459 
108306 2 14.6257 14.7164 6.40758 0.0954476 -0.247481 -0.17907 
96421 2 14.3744 13.0314 7.18066 0.437842 -0.0973357 -0.488284 
108305 2 14.8847 13.9957 6.93366 -0.374654 0.248271 0.150817 
100905 2 15.5527 14.601 6.6939 0.0691341 0.0879855 -0.153545 
100739 2 14.5102 14.3431 5.70603 0.431836 -0.197107 0.690308 
112344 2 15.0729 11.8432 9.0965 0.153034 0.279119 0.112396 
113538 2 13.2329 12.7533 7.9976 0.196653 0.139103 -0.170125 
104674 2 14.9899 11.7063 5.55145 0.433751 0.127234 -0.0392535 
96150 2 15.6809 11.2505 6.28563 -0.322823 0.988736 -0.264676 
103142 2 14.2646 14.3816 5.1942 0.555707 -0.321312 -0.164361 
112249 2 15.9299 12.2211 6.3894 0.0816794 0.250855 -0.121271 
107188 2 14.1026 12.3562 9.48993 -0.0474629 0.162112 -0.218219 
111151 2 14.391 14.0407 7.13332 -0.567268 0.407863 -0.139214 
111508 2 15.7888 11.1158 5.87672 0.178278 0.402916 0.305177 
104673 2 15.0655 10.082 6.31132 -0.251064 0.853187 -0.0240981 
100600 2 14.4238 12.1666 5.67759 0.133336 -0.134788 0.575268 
100514 2 15.505 10.1806 9.49439 -0.718734 0.338395 -0.0362638 
99270 2 15.9296 10.4745 7.43859 -0.0876715 0.70056 0.0360987 
104997 2 13.301 10.8163 6.36007 0.526002 0.0252921 0.151112 
105170 2 14.4045 12.0292 5.63238 -0.320802 -0.15343 -0.223846 
102738 2 15.4983 10.6056 5.42454 -0.581071 -0.190808 0.119837 
103141 2 14.614 14.0599 5.7317 0.156561 0.879471 -0.0244729 
96149 2 15.5911 12.6147 6.02649 -0.0355315 0.45592 -0.430133 
103323 2 13.0677 14.3792 8.96718 -0.122254 -0.0943346 -0.0872665 
107257 2 13.0332 13.0797 9.54396 0.0660815 -0.0901666 0.286903 
102808 2 14.9193 14.7037 9.3483 0.0969014 -0.524485 0.0972485 
105400 2 15.3891 13.1861 7.98978 0.343417 0.443631 -0.127366 
102364 2 15.6497 13.9883 5.01267 -0.625126 0.509862 0.546015 
110030 2 15.9282 13.4883 5.89086 -0.118917 -0.0449047 -0.000227928 
107258 2 13.1299 12.5643 9.53663 -0.0575651 -0.368141 -0.245801 
107400 2 14.2372 10.7994 6.73896 -0.0609868 -0.486443 0.3283 
96233 2 15.898 10.5316 7.7786 -0.0656745 0.505026 -0.615761 
101783 2 14.5333 13.8961 6.60302 0.256619 0.222644 -0.214393 
102506 2 13.6021 12.8557 5.35879 0.136196 0.532313 -0.119241 
102505 2 13.4901 11.5066 5.39251 -0.29417 0.611275 -0.150513 
112343 2 15.8658 10.3143 9.38212 0.262678 0.00809386 -0.31669 
107927 2 13.5451 10.6733 7.84627 0.0548139 0.0242521 -0.3096 
107187 2 14.082 14.2683 8.55585 0.144898 0.0844604 0.354573 
110192 2 15.3992 14.2914 5.00726 -0.149417 0.259726 0.285624 
109788 2 15.217 13.0836 9.56053 -0.178481 -0.0103954 0.0884817 
104339 2 15.0966 14.974 6.73774 -0.348288 -0.0218401 0.0126805 
112250 2 15.6057 13.9197 6.67411 -0.219869 0.0379712 -0.0864591 
105169 2 14.2767 13.0861 5.41986 0.113378 -0.113773 0.0187041 
96479 2 13.4274 12.081 5.60682 0.0705702 0.680199 0.224508 
111593 2 14.7859 13.1284 7.88948 -0.0753964 0.23436 -0.0022246 
96422 2 14.8804 11.7273 7.21457 -0.624116 -0.132705 -0.24748 
101158 2 15.3259 11.7411 8.9933 -0.180048 0.27236 0.170684 
101784 2 14.6642 11.9534 5.957 0.236762 -0.0165704 -0.00441049 
111594 2 14.8469 14.7399 8.57855 0.0394017 0.652666 0.00580414 
114462 2 14.2446 11.1728 8.40684 0.0656739 0.3119 -0.335085 
99706 2 13.2814 14.9888 8.51287 0.137254 0.171337 0.111772 
100599 2 14.8283 10.5112 6.40112 0.0323423 0.705252 0.0593404 
106282 2 13.6932 10.0355 9.02224 -0.37893 -0.002613 0.267931 
105571 2 15.4503 11.1983 11.7081 -0.0520627 0.463468 -0.311725 
