year,day,hour,minute,station_type,station_id,lake,data_format,air_temp,dew_point,wind_speed,max_gust,water_temp
2025,52,12,6,1,HLNM4,1.0,9,-3.7,-8.4,2.6,3.1,0.5
2025,52,12,6,1,HRBM4,2.0,9,-6.4,-9.0,3.6,5.7,2.0
2025,52,12,6,1,MACM4,1.0,9,-12.2,-14.1,2.6,3.1,0.1
2025,52,12,6,1,MNMM4,1.0,9,-17.2,-18.5,1.0,1.5,1.7
2025,52,12,6,1,MRHO1,4.0,9,-5.1,-10.6,5.1,6.7,0.0
2025,52,12,12,1,DTLM4,2.0,9,-13.5,-15.8,2.1,3.6,1.6
2025,52,12,12,1,FAIO1,4.0,9,-6.3,-8.1,9.8,11.3,0.0
2025,52,12,12,1,HLNM4,1.0,9,-3.8,-8.4,2.6,3.6,0.5
2025,52,12,12,1,HRBM4,2.0,9,-6.4,-9.0,3.6,5.1,2.0
2025,52,12,12,1,MACM4,1.0,9,-12.6,-14.3,2.1,3.1,0.1
2025,52,12,12,1,MNMM4,1.0,9,-16.6,-17.9,1.5,1.5,1.7
2025,52,12,12,1,MRHO1,4.0,9,-5.1,-10.6,5.1,6.7,0.0
2025,52,12,18,1,DTLM4,2.0,9,-13.5,-15.8,2.6,3.1,1.6
2025,52,12,18,1,FAIO1,4.0,9,-6.3,-8.1,9.3,11.3,0.0
2025,52,12,18,1,HLNM4,1.0,9,-3.9,-8.3,3.1,3.6,0.5
2025,52,12,18,1,HRBM4,2.0,9,-6.4,-9.0,2.6,4.1,2.0
2025,52,12,18,1,MACM4,1.0,9,-12.9,-14.3,2.6,3.1,0.1
2025,52,12,18,1,MNMM4,1.0,9,-16.6,-18.1,1.5,2.1,1.7
2025,52,12,18,1,MRHO1,4.0,9,-5.2,-10.7,5.1,6.2,0.0
2025,52,12,24,1,DTLM4,2.0,9,-13.7,-15.9,2.6,3.1,1.6
2025,52,12,24,1,FAIO1,4.0,9,-6.4,-8.2,9.3,10.8,0.0
2025,52,12,24,1,HLNM4,1.0,9,-4.0,-8.3,2.6,3.1,0.5
2025,52,12,24,1,HRBM4,2.0,9,-6.4,-9.0,3.1,4.1,2.0
2025,52,12,24,1,MACM4,1.0,9,-13.0,-14.1,2.6,3.1,0.1
2025,52,12,24,1,MNMM4,1.0,9,-15.8,-17.1,1.5,2.1,1.7
2025,52,12,24,1,MRHO1,4.0,9,-5.2,-10.6,4.6,6.2,0.0
2025,52,12,30,1,DTLM4,2.0,9,-13.7,-15.8,2.1,2.6,1.6
2025,52,12,30,1,FAIO1,4.0,9,-6.4,-7.9,8.7,11.8,0.0
2025,52,12,30,1,HLNM4,1.0,9,-4.1,-8.3,2.1,2.6,0.5
2025,52,12,30,1,HRBM4,2.0,9,-6.3,-8.8,3.6,5.1,2.0
2025,52,12,30,1,MACM4,1.0,9,-13.0,-14.3,2.1,2.6,0.1
2025,52,12,30,1,MNMM4,1.0,9,-15.0,-16.5,1.5,1.5,1.7
2025,52,12,30,1,MRHO1,4.0,9,-5.1,-10.4,4.1,5.1,0.0
2025,52,12,54,1,DTLM4,2.0,9,-13.6,-15.6,2.1,2.6,1.6
2025,52,12,54,1,FAIO1,4.0,9,-6.2,-8.7,9.8,11.3,0.0
2025,52,12,54,1,HLNM4,1.0,9,-3.8,-8.3,2.6,3.1,0.4
2025,52,12,54,1,HRBM4,2.0,9,-6.3,-8.9,3.1,4.6,2.0
2025,52,12,54,1,MACM4,1.0,9,-12.9,-14.3,2.6,2.6,0.1
2025,52,12,54,1,MNMM4,1.0,9,-17.8,-19.1,1.0,1.5,1.7
2025,52,12,54,1,MRHO1,4.0,9,-4.8,-10.5,5.1,6.7,0.0
2025,52,13,0,1,DTLM4,2.0,9,-13.5,-15.6,2.1,2.6,1.7
2025,52,13,0,1,FAIO1,4.0,9,-6.1,-8.4,9.3,10.8,0.0
2025,52,13,0,1,HLNM4,1.0,9,-4.0,-8.4,2.1,2.6,0.4
2025,52,13,0,1,HRBM4,2.0,9,-6.2,-8.8,3.6,5.1,2.0
2025,52,13,0,1,MACM4,1.0,9,-12.8,-14.2,2.1,2.6,0.1
2025,52,13,0,1,MNMM4,1.0,9,-17.6,-18.4,1.5,2.6,1.7
2025,52,13,0,1,MRHO1,4.0,9,-4.7,-10.4,6.2,6.7,0.0
2025,52,13,6,1,DTLM4,2.0,9,-13.7,-15.8,2.1,2.6,1.6
2025,52,13,6,1,FAIO1,4.0,9,-6.1,-8.7,9.3,10.8,0.0
2025,52,13,6,1,HLNM4,1.0,9,-4.0,-8.3,1.5,2.1,0.4
2025,52,13,6,1,HRBM4,2.0,9,-6.2,-8.9,3.1,5.1,2.0
2025,52,13,6,1,MACM4,1.0,9,-12.8,-14.1,1.5,2.6,0.1
2025,52,13,6,1,MNMM4,1.0,9,-17.6,-18.5,1.5,2.1,1.7
2025,52,13,6,1,MRHO1,4.0,9,-4.7,-10.4,5.7,7.2,0.0
2025,52,13,12,1,DTLM4,2.0,9,-14.0,-16.1,2.1,2.6,1.6
2025,52,13,12,1,FAIO1,4.0,9,-6.1,-9.1,8.2,9.8,0.0
2025,52,13,12,1,HLNM4,1.0,9,-4.0,-8.5,2.1,2.6,0.4
2025,52,13,12,1,HRBM4,2.0,9,-6.1,-8.9,3.1,5.1,2.0
2025,52,13,12,1,MACM4,1.0,9,-12.6,-14.1,1.5,2.1,0.1
2025,52,13,12,1,MNMM4,1.0,9,-18.0,-19.3,2.6,3.1,1.7
2025,52,13,12,1,MRHO1,4.0,9,-4.7,-10.4,5.7,6.7,0.0
2025,52,13,18,1,DTLM4,2.0,9,-13.7,-15.8,2.1,2.6,1.6
2025,52,13,18,1,FAIO1,4.0,9,-6.0,-9.2,9.8,11.8,0.0
2025,52,13,18,1,HLNM4,1.0,9,-3.8,-8.4,2.6,2.6,0.4
2025,52,13,18,1,HRBM4,2.0,9,-6.1,-9.0,3.1,5.1,2.0
2025,52,13,18,1,MACM4,1.0,9,-12.6,-14.1,1.5,2.1,0.1
2025,52,13,18,1,MNMM4,1.0,9,-17.2,-17.9,3.1,4.1,1.7
2025,52,13,18,1,MRHO1,4.0,9,-4.7,-10.3,5.7,6.7,0.0
2025,52,13,24,1,DTLM4,2.0,9,-13.3,-15.4,2.1,2.6,1.6
2025,52,13,24,1,FAIO1,4.0,9,-6.0,-9.4,9.3,11.3,0.0
2025,52,13,24,1,HLNM4,1.0,9,-3.8,-8.1,2.6,2.6,0.4
2025,52,13,24,1,HRBM4,2.0,9,-6.1,-9.1,3.6,4.6,2.0
2025,52,13,24,1,MACM4,1.0,9,-12.5,-14.1,1.0,1.5,0.1
2025,52,13,24,1,MNMM4,1.0,9,-17.0,-17.6,2.6,4.1,1.7
2025,52,13,24,1,MRHO1,4.0,9,-4.9,-10.5,6.7,7.7,0.0
2025,52,13,30,1,DTLM4,2.0,9,-13.0,-15.1,2.1,2.6,1.6
2025,52,13,30,1,FAIO1,4.0,9,-5.9,-8.9,11.3,12.9,0.0
2025,52,13,30,1,HLNM4,1.0,9,-3.7,-7.6,1.0,2.6,0.4
2025,52,13,30,1,HRBM4,2.0,9,-6.0,-9.2,3.6,4.6,2.0
2025,52,13,30,1,MACM4,1.0,9,-12.3,-14.0,1.5,2.1,0.1
2025,52,13,30,1,MNMM4,1.0,9,-17.3,-18.5,1.0,2.6,1.7
2025,52,13,30,1,MRHO1,4.0,9,-5.1,-10.3,5.7,7.2,0.0
2025,52,13,54,1,DTLM4,2.0,9,-12.0,-14.6,3.1,3.6,1.7
2025,52,13,54,1,FAIO1,4.0,9,-5.8,-8.6,8.7,10.3,0.0
2025,52,13,54,1,HLNM4,1.0,9,-3.5,-8.0,1.5,2.1,0.4
2025,52,13,54,1,HRBM4,2.0,9,-5.9,-9.4,4.1,5.7,2.0
2025,52,13,54,1,MACM4,1.0,9,-11.6,-14.5,1.5,2.1,0.1
2025,52,13,54,1,MNMM4,1.0,9,-16.5,-17.7,1.0,2.1,1.7
2025,52,13,54,1,MRHO1,4.0,9,-5.1,-10.3,5.1,6.7,0.0
2025,52,14,0,1,DTLM4,2.0,9,-11.9,-14.6,2.6,3.6,1.6
2025,52,14,0,1,FAIO1,4.0,9,-5.8,-8.4,7.2,8.7,0.0
2025,52,14,0,1,HLNM4,1.0,9,-3.4,-8.3,1.5,2.1,0.4
2025,52,14,0,1,HRBM4,2.0,9,-5.9,-9.4,4.1,6.7,2.0
2025,52,14,0,1,MACM4,1.0,9,-11.4,-14.5,1.0,1.5,0.1
2025,52,14,0,1,MNMM4,1.0,9,-16.0,-17.4,1.5,2.1,1.7
2025,52,14,0,1,MRHO1,4.0,9,-5.1,-10.6,6.7,7.2,0.0
2025,52,14,6,1,DTLM4,2.0,9,-11.8,-14.7,2.1,3.1,1.6
2025,52,14,6,1,FAIO1,4.0,9,-5.6,-8.4,6.2,8.2,0.0
2025,52,14,6,1,HLNM4,1.0,9,-3.4,-8.1,1.5,2.1,0.4
2025,52,14,6,1,HRBM4,2.0,9,-5.9,-9.5,5.1,8.2,2.0
2025,52,14,6,1,MACM4,1.0,9,-11.2,-14.6,1.0,1.5,0.1
2025,52,14,6,1,MNMM4,1.0,9,-16.3,-18.7,2.1,3.6,1.7
2025,52,14,6,1,MRHO1,4.0,9,-5.2,-10.7,6.2,7.7,0.0
2025,52,14,12,1,DTLM4,2.0,9,-11.6,-14.6,2.1,3.1,1.6
2025,52,14,12,1,FAIO1,4.0,9,-5.5,-8.6,7.7,8.7,0.0
2025,52,14,12,1,HLNM4,1.0,9,-3.3,-8.0,1.5,2.1,0.4
2025,52,14,12,1,HRBM4,2.0,9,-5.9,-9.6,5.1,6.7,2.0
2025,52,14,12,1,MACM4,1.0,9,-11.0,-14.6,1.0,1.5,0.1
2025,52,14,12,1,MNMM4,1.0,9,-16.5,-18.5,2.6,3.1,1.7
2025,52,14,12,1,MRHO1,4.0,9,-5.1,-10.5,5.7,7.2,0.0
2025,52,14,18,1,DTLM4,2.0,9,-11.4,-14.5,2.1,3.6,1.7
2025,52,14,18,1,FAIO1,4.0,9,-5.3,-8.8,7.7,9.3,0.0
2025,52,14,18,1,HLNM4,1.0,9,-3.2,-8.3,1.0,1.5,0.4
2025,52,14,18,1,HRBM4,2.0,9,-5.8,-9.5,5.1,8.2,2.0
2025,52,14,18,1,MACM4,1.0,9,-10.9,-14.6,1.0,1.0,0.1
2025,52,14,18,1,MNMM4,1.0,9,-15.5,-17.3,3.1,3.1,1.7
2025,52,14,18,1,MRHO1,4.0,9,-5.0,-10.5,6.2,6.7,0.0
2025,52,14,24,1,DTLM4,2.0,9,-11.2,-14.4,1.5,2.1,1.7
2025,52,14,24,1,FAIO1,4.0,9,-5.3,-8.6,8.2,9.8,0.0
2025,52,14,24,1,HLNM4,1.0,9,-3.1,-8.1,1.5,1.5,0.4
2025,52,14,24,1,HRBM4,2.0,9,-5.8,-9.5,4.1,6.7,2.0
2025,52,14,24,1,MACM4,1.0,9,-10.7,-14.6,0.5,1.0,0.1
2025,52,14,24,1,MNMM4,1.0,9,-15.4,-17.4,2.1,3.1,1.7
2025,52,14,24,1,MRHO1,4.0,9,-5.0,-10.6,6.7,7.7,0.0
2025,52,14,30,1,DTLM4,2.0,9,-11.1,-14.5,1.5,2.1,1.6
2025,52,14,30,1,FAIO1,4.0,9,-5.4,-8.8,6.7,7.7,0.0
2025,52,14,30,1,HLNM4,1.0,9,-3.1,-8.2,1.0,1.5,0.4
2025,52,14,30,1,HRBM4,2.0,9,-5.8,-9.6,5.1,6.7,2.0
2025,52,14,30,1,MACM4,1.0,9,-10.3,-14.3,0.0,1.0,0.1
2025,52,14,30,1,MNMM4,1.0,9,-15.3,-17.3,2.1,3.1,1.7
2025,52,14,30,1,MRHO1,4.0,9,-4.8,-10.3,6.7,9.3,0.0
2025,52,14,54,1,DTLM4,2.0,9,-9.8,-13.9,1.0,1.0,1.6
2025,52,14,54,1,FAIO1,4.0,9,-5.0,-9.1,6.7,8.2,0.0
2025,52,14,54,1,HLNM4,1.0,9,-2.2,-7.7,0.5,1.0,0.4
2025,52,14,54,1,HRBM4,2.0,9,-5.7,-10.0,6.2,8.7,2.0
2025,52,14,54,1,MACM4,1.0,9,-6.9,-13.8,0.0,0.5,0.1
2025,52,14,54,1,MNMM4,1.0,9,-13.7,-16.5,3.1,3.1,1.7
2025,52,14,54,1,MRHO1,4.0,9,-4.9,-11.0,6.7,8.2,0.0
2025,52,15,0,1,DTLM4,2.0,9,-10.4,-14.5,1.0,2.1,1.6
2025,52,15,0,1,FAIO1,4.0,9,-4.8,-8.7,6.7,8.2,0.0
2025,52,15,0,1,HLNM4,1.0,9,-2.1,-7.5,1.0,1.0,0.4
2025,52,15,0,1,HRBM4,2.0,9,-5.7,-10.0,6.2,9.8,2.0
2025,52,15,0,1,MACM4,1.0,9,-7.3,-13.5,0.0,0.5,0.1
2025,52,15,0,1,MNMM4,1.0,9,-13.4,-16.2,3.1,3.6,1.7
2025,52,15,0,1,MRHO1,4.0,9,-4.8,-11.3,7.7,8.7,0.0
2025,52,15,6,1,DTLM4,2.0,9,-10.4,-14.2,1.5,2.1,1.6
2025,52,15,6,1,FAIO1,4.0,9,-4.8,-9.0,7.7,8.7,0.0
2025,52,15,6,1,HLNM4,1.0,9,-1.6,-7.2,0.0,1.0,0.4
2025,52,15,6,1,HRBM4,2.0,9,-5.6,-9.9,6.2,8.7,2.0
2025,52,15,6,1,MACM4,1.0,9,-7.8,-13.5,0.0,0.5,0.1
2025,52,15,6,1,MNMM4,1.0,9,-12.6,-15.7,2.6,3.6,1.7
2025,52,15,6,1,MRHO1,4.0,9,-4.7,-11.3,6.7,8.2,0.0
2025,52,15,12,1,DTLM4,2.0,9,-10.6,-13.9,1.0,2.1,1.7
2025,52,15,12,1,FAIO1,4.0,9,-4.4,-8.4,7.7,8.7,0.0
2025,52,15,12,1,HLNM4,1.0,9,-1.9,-7.3,1.0,1.5,0.4
2025,52,15,12,1,HRBM4,2.0,9,-6.0,-10.2,8.2,9.8,2.0
2025,52,15,12,1,MACM4,1.0,9,-8.4,-13.6,0.0,0.5,0.1
2025,52,15,12,1,MNMM4,1.0,9,-12.2,-15.5,2.1,2.6,1.7
2025,52,15,12,1,MRHO1,4.0,9,-4.7,-11.8,7.2,8.2,0.0
2025,52,15,18,1,DTLM4,2.0,9,-10.5,-13.7,1.0,2.1,1.6
2025,52,15,18,1,FAIO1,4.0,9,-4.6,-8.5,8.2,9.8,0.0
2025,52,15,18,1,HLNM4,1.0,9,-1.3,-7.2,1.0,1.0,0.4
2025,52,15,18,1,HRBM4,2.0,9,-5.9,-9.7,7.2,9.8,2.0
2025,52,15,18,1,MACM4,1.0,9,-8.3,-13.8,0.0,0.5,0.1
2025,52,15,18,1,MNMM4,1.0,9,-11.8,-15.6,2.6,3.1,1.7
2025,52,15,18,1,MRHO1,4.0,9,-4.7,-11.4,6.2,7.2,0.0
2025,52,15,24,1,DTLM4,2.0,9,-10.5,-13.6,1.0,2.1,1.7
2025,52,15,24,1,FAIO1,4.0,9,-4.6,-8.3,7.7,9.8,0.0
2025,52,15,24,1,HLNM4,1.0,9,-1.8,-6.5,1.0,1.5,0.3
2025,52,15,24,1,HRBM4,2.0,9,-6.0,-9.6,7.2,9.8,2.0
2025,52,15,24,1,MACM4,1.0,9,-8.1,-13.8,0.0,0.5,0.1
2025,52,15,24,1,MNMM4,1.0,9,-11.3,-15.3,2.1,2.6,1.7
2025,52,15,24,1,MRHO1,4.0,9,-4.7,-11.5,6.2,7.2,0.0
2025,52,15,30,1,DTLM4,2.0,9,-10.6,-13.6,1.5,2.1,1.7
2025,52,15,30,1,FAIO1,4.0,9,-4.7,-8.6,7.2,8.7,0.1
2025,52,15,30,1,HLNM4,1.0,9,-1.6,-5.7,2.6,3.6,0.3
2025,52,15,30,1,HRBM4,2.0,9,-5.9,-9.5,6.7,9.8,2.0
2025,52,15,30,1,MACM4,1.0,9,-8.0,-13.5,0.0,0.5,0.1
2025,52,15,30,1,MNMM4,1.0,9,-10.8,-14.7,1.5,2.6,1.7
2025,52,15,30,1,MRHO1,4.0,9,-4.5,-11.4,6.2,7.7,0.0
2025,52,15,36,1,DTLM4,2.0,9,-10.7,-13.4,1.5,2.6,1.7
2025,52,15,36,1,FAIO1,4.0,9,-4.5,-8.2,9.3,11.3,0.0
2025,52,15,36,1,HLNM4,1.0,9,-1.7,-6.0,4.1,5.7,0.3
2025,52,15,36,1,HRBM4,2.0,9,-6.1,-9.7,8.2,9.3,2.0
2025,52,15,36,1,MACM4,1.0,9,-7.4,-13.2,0.0,0.5,0.1
2025,52,15,36,1,MNMM4,1.0,9,-10.6,-14.7,1.5,2.6,1.7
2025,52,15,36,1,MRHO1,4.0,9,-4.6,-11.6,7.2,8.7,0.0
2025,52,15,42,1,DTLM4,2.0,9,-10.7,-13.4,2.1,3.1,1.6
2025,52,15,42,1,FAIO1,4.0,9,-4.9,-8.4,9.3,11.8,0.0
2025,52,15,42,1,HRBM4,2.0,9,-6.1,-9.6,7.7,9.3,2.0
2025,52,15,42,1,MACM4,1.0,9,-8.8,-13.5,0.5,1.0,0.1
2025,52,15,42,1,MNMM4,1.0,9,-9.9,-14.6,1.5,2.1,1.7
2025,52,15,42,1,MRHO1,4.0,9,-4.5,-11.6,6.7,8.2,0.0
2025,52,15,48,1,DTLM4,2.0,9,-10.8,-13.5,2.6,3.1,1.6
2025,52,15,48,1,FAIO1,4.0,9,-4.7,-7.8,7.7,9.3,0.0
2025,52,15,48,1,HRBM4,2.0,9,-6.1,-9.6,7.2,8.7,2.0
2025,52,15,48,1,MACM4,1.0,9,-9.1,-13.6,1.5,1.5,0.1
2025,52,15,48,1,MNMM4,1.0,9,-9.7,-14.3,1.5,2.1,1.7
2025,52,15,54,1,DTLM4,2.0,9,-10.7,-13.4,2.6,3.1,1.6
2025,52,15,54,1,FAIO1,4.0,9,-4.4,-7.4,7.2,8.7,0.1
2025,52,15,54,1,HRBM4,2.0,9,-6.1,-9.6,7.2,8.2,2.0
2025,52,15,54,1,MACM4,1.0,9,-9.3,-13.3,1.5,2.1,0.1
2025,52,15,54,1,MNMM4,1.0,9,-9.4,-14.2,1.5,1.5,1.7
2025,52,15,54,1,MRHO1,4.0,9,-4.7,-11.7,6.2,8.2,0.0
2025,52,16,0,1,DTLM4,2.0,9,-10.7,-13.5,2.6,3.1,1.7
2025,52,16,0,1,FAIO1,4.0,9,-4.3,-7.5,7.7,9.3,0.1
2025,52,16,0,1,HRBM4,2.0,9,-6.0,-9.6,5.7,7.2,2.0
2025,52,16,0,1,MACM4,1.0,9,-9.4,-13.2,1.5,2.1,0.1
2025,52,16,0,1,MNMM4,1.0,9,-9.4,-14.2,2.1,2.1,1.7
2025,52,16,6,1,DTLM4,2.0,9,-10.3,-13.1,2.6,3.1,1.6
2025,52,16,6,1,FAIO1,4.0,9,-4.0,-7.6,8.2,9.3,0.1
2025,52,16,6,1,HRBM4,2.0,9,-6.1,-9.7,7.2,8.7,2.0
2025,52,16,6,1,MACM4,1.0,9,-9.4,-13.2,2.1,2.6,0.1
2025,52,16,6,1,MNMM4,1.0,9,-9.3,-14.1,2.6,2.6,1.7
2025,52,16,12,1,DTLM4,2.0,9,-10.3,-13.2,2.1,2.6,1.6
2025,52,16,12,1,FAIO1,4.0,9,-3.6,-7.2,8.2,9.3,0.1
2025,52,16,12,1,HRBM4,2.0,9,-6.1,-9.6,6.2,8.2,2.0
2025,52,16,12,1,MACM4,1.0,9,-9.4,-13.3,2.1,2.6,0.1
2025,52,16,12,1,MNMM4,1.0,9,-9.1,-13.7,2.6,3.1,1.7
2025,52,16,12,1,MRHO1,4.0,9,-4.8,-11.3,6.7,7.7,0.0
2025,52,16,18,1,DTLM4,2.0,9,-10.2,-13.0,2.1,2.6,1.6
2025,52,16,18,1,FAIO1,4.0,9,-2.9,-6.2,6.7,8.2,0.1
2025,52,16,18,1,HRBM4,2.0,9,-6.1,-9.6,6.7,8.2,2.0
2025,52,16,18,1,MACM4,1.0,9,-9.3,-13.0,2.1,2.6,0.1
2025,52,16,18,1,MNMM4,1.0,9,-9.3,-14.1,3.1,3.1,1.7
2025,52,16,24,1,DTLM4,2.0,9,-10.0,-12.9,2.1,2.6,1.6
2025,52,16,24,1,FAIO1,4.0,9,-3.3,-7.8,6.7,8.2,0.1
2025,52,16,24,1,HRBM4,2.0,9,-6.2,-9.7,7.2,8.2,2.0
2025,52,16,24,1,MACM4,1.0,9,-9.2,-12.8,2.1,2.6,0.1
2025,52,16,24,1,MNMM4,1.0,9,-8.9,-14.0,3.1,3.6,1.7
2025,52,16,30,1,DTLM4,2.0,9,-9.7,-12.8,1.5,2.1,1.6
2025,52,16,30,1,FAIO1,4.0,9,-3.3,-7.8,7.7,8.7,0.1
2025,52,16,30,1,HRBM4,2.0,9,-6.3,-9.8,7.2,8.7,2.0
2025,52,16,30,1,MACM4,1.0,9,-9.1,-12.7,1.5,2.6,0.1
2025,52,16,30,1,MNMM4,1.0,9,-9.0,-14.2,3.1,3.6,1.7
2025,52,16,30,1,MRHO1,4.0,9,-4.5,-11.4,6.7,7.7,0.0
2025,52,16,54,1,DTLM4,2.0,9,-9.0,-12.7,1.5,2.1,1.6
2025,52,16,54,1,FAIO1,4.0,9,-3.5,-7.8,8.2,9.3,0.1
2025,52,16,54,1,HLNM4,1.0,9,-1.7,-6.1,3.6,4.6,0.3
2025,52,16,54,1,HRBM4,2.0,9,-6.1,-9.6,7.2,8.2,2.0
2025,52,16,54,1,MACM4,1.0,9,-8.8,-11.9,2.6,3.1,0.1
2025,52,16,54,1,MNMM4,1.0,9,-10.3,-13.9,3.6,4.6,1.7
2025,52,16,54,1,MRHO1,4.0,9,-4.3,-11.2,5.1,6.2,0.0
2025,52,17,0,1,DTLM4,2.0,9,-8.4,-12.2,1.0,2.1,1.7
2025,52,17,0,1,FAIO1,4.0,9,-2.9,-7.3,7.2,9.8,0.1
2025,52,17,0,1,HLNM4,1.0,9,-1.6,-6.2,4.1,5.1,0.3
2025,52,17,0,1,HRBM4,2.0,9,-6.3,-9.8,6.7,8.7,2.0
2025,52,17,0,1,MACM4,1.0,9,-8.5,-12.0,2.6,2.6,0.1
2025,52,17,0,1,MNMM4,1.0,9,-10.0,-13.8,4.1,4.6,1.7
2025,52,17,0,1,MRHO1,4.0,9,-4.4,-11.4,6.2,6.7,0.0
2025,52,17,6,1,DTLM4,2.0,9,-8.5,-12.3,1.5,2.6,1.7
2025,52,17,6,1,FAIO1,4.0,9,-3.1,-7.3,7.7,9.3,0.1
2025,52,17,6,1,HLNM4,1.0,9,-1.6,-6.3,3.1,4.6,0.3
2025,52,17,6,1,HRBM4,2.0,9,-6.4,-9.9,6.7,9.3,2.0
2025,52,17,6,1,MACM4,1.0,9,-8.5,-12.3,2.6,3.1,0.1
2025,52,17,6,1,MNMM4,1.0,9,-9.8,-13.6,4.6,5.7,1.7
2025,52,17,6,1,MRHO1,4.0,9,-4.3,-11.6,5.7,6.7,0.0
2025,52,17,12,1,DTLM4,2.0,9,-8.2,-11.9,2.1,3.1,1.6
2025,52,17,12,1,FAIO1,4.0,9,-3.5,-8.2,7.7,8.2,0.1
2025,52,17,12,1,HRBM4,2.0,9,-6.3,-9.8,6.2,7.7,2.0
2025,52,17,12,1,MACM4,1.0,9,-8.3,-12.2,2.6,3.1,0.1
2025,52,17,12,1,MNMM4,1.0,9,-9.5,-13.5,4.6,5.7,1.7
2025,52,17,12,1,MRHO1,4.0,9,-4.2,-11.5,5.1,6.2,0.0
2025,52,17,18,1,DTLM4,2.0,9,-8.2,-12.0,4.6,5.7,1.6
2025,52,17,18,1,FAIO1,4.0,9,-3.2,-8.1,6.2,7.7,0.1
2025,52,17,18,1,HLNM4,1.0,9,-1.8,-5.3,3.6,5.7,0.3
2025,52,17,18,1,HRBM4,2.0,9,-6.3,-9.7,5.7,7.2,2.0
2025,52,17,18,1,MACM4,1.0,9,-7.8,-11.9,2.6,3.1,0.1
2025,52,17,18,1,MNMM4,1.0,9,-9.0,-13.4,5.1,6.2,1.7
2025,52,17,18,1,MRHO1,4.0,9,-4.2,-11.6,5.1,6.2,0.0
2025,52,17,24,1,DTLM4,2.0,9,-8.1,-11.7,5.1,6.2,1.7
2025,52,17,24,1,FAIO1,4.0,9,-3.2,-8.5,7.7,9.3,0.1
2025,52,17,24,1,HLNM4,1.0,9,-1.6,-5.7,4.1,5.7,0.3
2025,52,17,24,1,HRBM4,2.0,9,-6.3,-9.8,5.7,6.7,2.0
2025,52,17,24,1,MACM4,1.0,9,-7.6,-11.6,2.1,2.6,0.1
2025,52,17,24,1,MNMM4,1.0,9,-8.7,-13.3,4.6,5.7,1.7
2025,52,17,24,1,MRHO1,4.0,9,-4.3,-12.0,5.7,6.7,0.0
2025,52,17,30,1,DTLM4,2.0,9,-7.4,-11.1,3.1,5.1,1.6
2025,52,17,30,1,FAIO1,4.0,9,-2.9,-8.2,7.2,9.3,0.1
2025,52,17,30,1,HLNM4,1.0,9,-1.6,-5.7,4.1,6.2,0.3
2025,52,17,30,1,HRBM4,2.0,9,-6.2,-9.7,5.1,7.2,2.0
2025,52,17,30,1,MACM4,1.0,9,-7.4,-11.5,2.1,2.6,0.1
2025,52,17,30,1,MNMM4,1.0,9,-8.1,-13.0,5.1,6.2,1.7
2025,52,17,30,1,MRHO1,4.0,9,-4.2,-11.6,5.1,6.2,0.0
2025,52,17,54,1,DTLM4,2.0,9,-7.2,-11.7,4.6,6.2,1.6
2025,52,17,54,1,FAIO1,4.0,9,-2.7,-8.5,7.7,9.3,0.1
2025,52,17,54,1,HLNM4,1.0,9,-1.5,-5.9,4.6,5.1,0.3
2025,52,17,54,1,HRBM4,2.0,9,-6.1,-9.6,4.6,6.2,2.1
2025,52,17,54,1,MACM4,1.0,9,-6.5,-10.6,1.5,2.1,0.1
2025,52,17,54,1,MNMM4,1.0,9,-7.0,-12.5,4.6,5.7,1.7
2025,52,17,54,1,MRHO1,4.0,9,-4.0,-12.3,5.1,6.2,0.0
2025,52,18,0,1,DTLM4,2.0,9,-7.2,-11.7,4.1,5.7,1.6
2025,52,18,0,1,FAIO1,4.0,9,-2.7,-8.9,8.7,10.3,0.1
2025,52,18,0,1,HLNM4,1.0,9,-1.6,-5.5,4.6,5.1,0.3
2025,52,18,0,1,HRBM4,2.0,9,-5.5,-8.9,3.6,5.7,2.1
2025,52,18,0,1,MACM4,1.0,9,-6.2,-10.3,1.5,2.1,0.1
2025,52,18,0,1,MNMM4,1.0,9,-6.8,-12.3,4.6,7.2,1.7
2025,52,18,0,1,MRHO1,4.0,9,-3.9,-12.0,4.6,6.2,0.0
2025,52,18,6,1,DTLM4,2.0,9,-6.9,-11.4,3.1,5.1,1.6
2025,52,18,6,1,FAIO1,4.0,9,-2.9,-9.1,8.2,10.3,0.1
2025,52,18,6,1,HLNM4,1.0,9,-1.5,-5.4,4.6,5.1,0.2
2025,52,18,6,1,HRBM4,2.0,9,-6.0,-9.8,4.6,5.1,2.1
2025,52,18,6,1,MACM4,1.0,9,-5.0,-9.7,0.0,2.1,0.1
2025,52,18,6,1,MNMM4,1.0,9,-6.7,-12.4,4.6,7.2,1.7
2025,52,18,6,1,MRHO1,4.0,9,-3.8,-12.2,4.6,5.1,0.0
2025,52,18,12,1,DTLM4,2.0,9,-6.7,-11.2,2.6,6.2,1.6
2025,52,18,12,1,FAIO1,4.0,9,-3.1,-9.1,8.7,9.8,0.1
2025,52,18,12,1,HLNM4,1.0,9,-1.7,-5.3,4.6,6.2,0.3
2025,52,18,12,1,HRBM4,2.0,9,-5.6,-9.4,3.1,5.1,2.1
2025,52,18,12,1,MACM4,1.0,9,-4.4,-9.9,0.5,1.0,0.1
2025,52,18,12,1,MNMM4,1.0,9,-6.7,-12.2,5.1,8.2,1.7
